"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CPI","TOT","AGRWTH","M","2010-08",1.008065,
"DEU","CPI","TOT","AGRWTH","M","2010-09",1.213347,
"DEU","CPI","TOT","AGRWTH","M","2010-10",1.314459,
"DEU","CPI","TOT","AGRWTH","M","2010-11",1.518219,
"DEU","CPI","TOT","AGRWTH","M","2010-12",1.305221,
"DEU","CPI","TOT","AGRWTH","M","2011-01",1.717172,
"DEU","CPI","TOT","AGRWTH","M","2011-02",1.911469,
"DEU","CPI","TOT","AGRWTH","M","2011-03",2.002002,
"DEU","CPI","TOT","AGRWTH","M","2011-04",1.9,
"DEU","CPI","TOT","AGRWTH","M","2011-05",2.002002,
"DEU","CPI","TOT","AGRWTH","M","2011-06",2.102102,
"DEU","CPI","TOT","AGRWTH","M","2011-07",2.097902,
"DEU","CPI","TOT","AGRWTH","M","2011-08",2.095808,
"DEU","CPI","TOT","AGRWTH","M","2011-09",2.397602,
"DEU","CPI","TOT","AGRWTH","M","2011-10",2.295409,
"DEU","CPI","TOT","AGRWTH","M","2011-11",2.392822,
"DEU","CPI","TOT","AGRWTH","M","2011-12",1.982161,
"DEU","CPI","TOT","AGRWTH","M","2012-01",2.085402,
"DEU","CPI","TOT","AGRWTH","M","2012-02",2.171767,
"DEU","CPI","TOT","AGRWTH","M","2012-03",2.158979,
"DEU","CPI","TOT","AGRWTH","M","2012-04",1.962709,
"DEU","CPI","TOT","AGRWTH","M","2012-05",1.962709,
"DEU","CPI","TOT","AGRWTH","M","2012-06",1.666667,
"DEU","CPI","TOT","AGRWTH","M","2012-07",1.8591,
"DEU","CPI","TOT","AGRWTH","M","2012-08",2.150538,
"DEU","CPI","TOT","AGRWTH","M","2012-09",2.04878,
"DEU","CPI","TOT","AGRWTH","M","2012-10",2.04878,
"DEU","CPI","TOT","AGRWTH","M","2012-11",1.94742,
"DEU","CPI","TOT","AGRWTH","M","2012-12",2.040816,
"DEU","CPI","TOT","AGRWTH","M","2013-01",1.653697,
"DEU","CPI","TOT","AGRWTH","M","2013-02",1.545894,
"DEU","CPI","TOT","AGRWTH","M","2013-03",1.440922,
"DEU","CPI","TOT","AGRWTH","M","2013-04",1.154957,
"DEU","CPI","TOT","AGRWTH","M","2013-05",1.539942,
"DEU","CPI","TOT","AGRWTH","M","2013-06",1.832208,
"DEU","CPI","TOT","AGRWTH","M","2013-07",1.92123,
"DEU","CPI","TOT","AGRWTH","M","2013-08",1.531101,
"DEU","CPI","TOT","AGRWTH","M","2013-09",1.434034,
"DEU","CPI","TOT","AGRWTH","M","2013-10",1.24283,
"DEU","CPI","TOT","AGRWTH","M","2013-11",1.337154,
"DEU","CPI","TOT","AGRWTH","M","2013-12",1.428571,
"DEU","CPI","TOT","AGRWTH","M","2014-01",1.339713,
"DEU","CPI","TOT","AGRWTH","M","2014-02",1.236917,
"DEU","CPI","TOT","AGRWTH","M","2014-03",1.041667,
"DEU","CPI","TOT","AGRWTH","M","2014-04",1.332065,
"DEU","CPI","TOT","AGRWTH","M","2014-05",0.8530806,
"DEU","CPI","TOT","AGRWTH","M","2014-06",1.041667,
"DEU","CPI","TOT","AGRWTH","M","2014-07",0.8482563,
"DEU","CPI","TOT","AGRWTH","M","2014-08",0.8482563,
"DEU","CPI","TOT","AGRWTH","M","2014-09",0.8482563,
"DEU","CPI","TOT","AGRWTH","M","2014-10",0.7554296,
"DEU","CPI","TOT","AGRWTH","M","2014-11",0.5655043,
"DEU","CPI","TOT","AGRWTH","M","2014-12",0.1877934,
"DEU","CPI","TOT","AGRWTH","M","2015-01",-0.2832861,
"DEU","CPI","TOT","AGRWTH","M","2015-02",-0.04656311,
"DEU","CPI","TOT","AGRWTH","M","2015-03",0.1747867,
"DEU","CPI","TOT","AGRWTH","M","2015-04",0.8662329,
"DEU","CPI","TOT","AGRWTH","M","2015-05",1.162551,
"DEU","CPI","TOT","AGRWTH","M","2015-06",0.8781202,
"DEU","CPI","TOT","AGRWTH","M","2015-07",0.7956734,
"DEU","CPI","TOT","AGRWTH","M","2015-08",0.7956734,
"DEU","CPI","TOT","AGRWTH","M","2015-09",0.5952844,
